File,Class,IOU Threshold,GT Dist,Pred Dist,Pred-gt,Absolute Relative Error,GT Box 1,GT Box 2,GT Box 3,GT Box 4,Pred Box 1,Pred Box 2,Pred Box 3,Pred Box 4
005461.png,Car,0.5,6,10.817,4.817,0.803,0,181,99,360,0,183,108,292
003901.png,Car,0.5,12,16.649,4.649,0.387,109,158,400,279,126,133,353,291
004369.png,Car,0.5,29,30.757,1.757,0.061,394,178,507,219,420,178,482,218
003355.png,Car,0.5,24,22.639,-1.361,0.057,685,167,751,224,705,162,749,232
002155.png,Car,0.5,22,20.706,-1.294,0.059,209,180,324,238,191,168,304,238
003117.png,Car,0.5,39,38.427,-0.573,0.015,362,194,401,227,374,190,396,227
003758.png,Car,0.5,16,17.252,1.252,0.078,175,178,343,248,188,172,301,247
007392.png,Car,0.5,30,28.736,-1.264,0.042,394,168,511,211,421,158,488,211
001578.png,Car,0.5,41,39.966,-1.034,0.025,575,176,603,203,578,167,607,199
000626.png,Car,0.5,37,37.905,0.905,0.024,589,177,627,207,589,175,610,207
002198.png,Car,0.5,25,33.300,8.300,0.332,318,185,431,229,316,182,391,235
002798.png,Car,0.5,20,12.578,-7.422,0.371,205,189,354,245,224,188,385,271
000997.png,Car,0.5,20,10.977,-9.023,0.451,225,194,410,255,289,193,445,263
002937.png,Car,0.5,54,53.190,-0.810,0.015,546,173,572,194,544,171,575,194
003037.png,Car,0.5,50,41.204,-8.796,0.176,535,176,563,198,536,168,560,198
002281.png,Car,0.5,11,9.791,-1.209,0.110,0,186,201,287,55,186,229,285
003170.png,Car,0.5,7,9.240,2.240,0.320,0,187,142,348,0,172,119,363
001967.png,Car,0.5,45,49.817,4.817,0.107,831,182,869,208,826,181,858,206
003145.png,Car,0.5,40,41.922,1.922,0.048,153,196,188,225,162,191,187,221
003758.png,Car,0.5,12,9.802,-2.198,0.183,1,181,236,278,10,190,153,289
000623.png,Car,0.5,44,49.000,5.000,0.114,503,182,540,207,503,175,530,206
000732.png,Car,0.5,13,5.580,-7.420,0.571,238,183,452,271,231,189,397,279
001396.png,Car,0.5,32,29.998,-2.002,0.063,582,175,621,211,577,177,627,214
006260.png,Car,0.5,31,33.653,2.653,0.086,347,186,422,222,361,179,411,222
002652.png,Car,0.5,22,15.653,-6.347,0.289,664,180,739,232,658,171,758,244
004556.png,Car,0.5,47,38.215,-8.785,0.187,424,182,464,206,422,174,473,212
003355.png,Car,0.5,40,41.523,1.523,0.038,664,170,700,202,665,175,691,204
005236.png,Car,0.5,49,38.955,-10.045,0.205,334,184,378,208,338,178,365,208
005754.png,Car,0.5,15,15.860,0.860,0.057,127,187,302,267,152,174,280,288
004344.png,Car,0.5,48,44.948,-3.052,0.064,259,182,303,207,270,180,301,208
002517.png,Car,0.5,11,15.469,4.469,0.406,134,201,346,318,122,215,358,358
004195.png,Car,0.5,45,39.184,-5.816,0.129,421,174,464,197,420,165,473,202
001039.png,Car,0.5,41,38.511,-2.489,0.061,483,181,519,206,489,173,511,207
001493.png,Car,0.5,44,48.220,4.220,0.096,183,186,234,210,184,185,224,208
003138.png,Car,0.5,43,39.308,-3.692,0.086,525,172,558,203,539,174,559,205
002444.png,Car,0.5,24,14.141,-9.859,0.411,365,179,484,226,346,179,468,240
003744.png,Car,0.5,22,29.987,7.987,0.363,659,178,728,230,677,169,735,222
005759.png,Car,0.5,18,11.565,-6.435,0.357,266,192,462,252,329,195,474,267
006562.png,Car,0.5,44,40.497,-3.503,0.080,418,182,460,205,423,177,450,204
002318.png,Car,0.5,56,41.037,-14.963,0.267,463,174,499,194,471,173,496,204
002352.png,Car,0.5,45,45.240,0.240,0.005,482,176,522,207,486,178,517,204
006402.png,Car,0.5,63,47.562,-15.438,0.245,556,179,577,196,555,170,577,195
005108.png,Car,0.5,44,41.322,-2.678,0.061,399,172,443,196,416,169,446,196
006172.png,Car,0.5,15,10.130,-4.870,0.325,683,171,895,252,713,161,909,298
007027.png,Car,0.5,23,13.902,-9.098,0.396,893,163,1005,214,894,166,1026,232
002652.png,Car,0.5,18,13.310,-4.690,0.261,298,183,453,248,299,189,442,265
006134.png,Car,0.5,64,62.686,-1.314,0.021,265,158,309,187,271,156,302,183
002194.png,Car,0.5,11,10.818,-0.182,0.017,0,183,198,288,33,179,189,285
004811.png,Car,0.5,61,43.801,-17.199,0.282,633,175,655,194,635,175,651,204
006589.png,Car,0.5,20,17.413,-2.587,0.129,271,175,385,230,245,175,376,243
004778.png,Car,0.5,26,36.589,10.589,0.407,1184,143,1241,190,1168,128,1239,194
000685.png,Car,0.5,22,37.182,15.182,0.690,280,191,352,246,282,188,350,257
004344.png,Car,0.5,53,45.009,-7.991,0.151,289,182,327,202,288,181,318,208
007458.png,Car,0.5,40,43.676,3.676,0.092,634,174,670,201,650,173,670,205
004337.png,Car,0.5,62,66.791,4.791,0.077,688,171,719,189,697,168,715,189
002341.png,Car,0.5,23,30.035,7.035,0.306,418,184,480,231,419,175,482,246
003566.png,Car,0.5,27,12.276,-14.724,0.545,950,176,1089,220,962,163,1091,240
001588.png,Car,0.5,18,40.588,22.588,1.255,0,192,57,248,0,201,53,255
005721.png,Car,0.5,45,42.646,-2.354,0.052,489,180,530,205,485,179,517,206
002662.png,Car,0.5,8,19.801,11.801,1.475,0,193,67,305,14,170,70,289
001052.png,Car,0.5,32,39.562,7.562,0.236,578,179,617,214,586,185,614,213
004929.png,Car,0.5,20,34.094,14.094,0.705,407,184,483,239,426,177,477,241
005381.png,Car,0.5,14,17.901,3.901,0.279,833,190,1038,265,883,172,1032,258
000403.png,Car,0.5,29,31.875,2.875,0.099,624,181,679,220,625,168,661,218
007248.png,Car,0.5,34,38.082,4.082,0.120,592,174,629,208,601,181,628,207
003790.png,Car,0.5,24,12.419,-11.581,0.483,203,182,335,227,207,180,339,235
006728.png,Car,0.5,9,6.654,-2.346,0.261,36,189,303,332,39,163,276,355
005953.png,Car,0.5,7,14.853,7.853,1.122,0,199,156,344,16,195,156,292
007458.png,Car,0.5,23,8.649,-14.351,0.624,326,157,475,225,306,148,467,224
005157.png,Car,0.5,66,46.640,-19.360,0.293,634,177,655,194,635,178,654,206
002883.png,Car,0.5,42,39.553,-2.447,0.058,289,186,343,213,305,184,334,213
004526.png,Car,0.5,47,45.714,-1.286,0.027,678,182,710,205,681,179,705,205
002040.png,Car,0.5,47,48.780,1.780,0.038,357,191,401,217,371,191,397,220
003003.png,Car,0.5,39,49.353,10.353,0.265,579,174,610,198,588,173,610,205
005073.png,Car,0.5,42,37.087,-4.913,0.117,455,180,495,206,468,177,496,208
003310.png,Car,0.5,4,3.881,-0.119,0.030,1098,186,1241,374,1090,155,1234,375
002567.png,Car,0.5,20,14.044,-5.956,0.298,939,164,1115,219,955,154,1105,255
006814.png,Van,0.5,18,18.630,0.630,0.035,420,140,537,255,426,141,531,252
006514.png,Van,0.5,41,42.187,1.187,0.029,625,179,674,226,623,177,673,222
006764.png,Van,0.5,43,38.584,-4.416,0.103,629,171,665,206,622,160,675,206
005721.png,Van,0.5,25,30.148,5.148,0.206,520,139,633,223,524,138,623,224
000531.png,Van,0.5,44,43.442,-0.558,0.013,721,146,771,194,717,148,770,190
003380.png,Van,0.5,12,12.237,0.237,0.020,179,113,450,292,195,80,392,298
005178.png,Van,0.5,49,44.952,-4.048,0.083,565,148,603,191,551,146,609,189
000297.png,Van,0.5,6,4.741,-1.259,0.210,914,26,1241,374,904,17,1242,375
005626.png,Van,0.5,19,18.393,-0.607,0.032,813,153,949,241,816,147,931,251
002181.png,Van,0.5,9,8.907,-0.093,0.010,774,124,1044,338,773,77,1029,375
003206.png,Van,0.5,10,6.968,-3.032,0.303,218,102,500,346,239,96,473,369
001647.png,Van,0.5,39,47.632,8.632,0.221,520,146,597,198,520,147,584,200
006172.png,Van,0.5,29,35.336,6.336,0.218,487,154,553,222,504,158,557,209
006005.png,Van,0.5,14,16.826,2.826,0.202,685,110,860,276,690,99,864,265
002341.png,Van,0.5,43,42.789,-0.211,0.005,402,162,449,208,388,157,448,212
000085.png,Van,0.5,5,14.710,9.710,1.942,0,57,245,374,1,82,225,337
004929.png,Van,0.5,39,46.231,7.231,0.185,397,160,451,212,403,160,458,210
002194.png,Van,0.5,31,39.249,8.249,0.266,458,156,560,211,499,158,567,210
000177.png,Van,0.5,22,21.247,-0.753,0.034,419,144,541,233,425,142,529,246
002155.png,Van,0.5,10,12.262,2.262,0.226,788,135,1038,301,802,104,997,308
005366.png,Van,0.5,16,19.601,3.601,0.225,179,168,315,253,185,153,296,256
000191.png,Van,0.5,46,37.945,-8.055,0.175,509,159,550,205,504,159,561,204
000732.png,Van,0.5,41,36.591,-4.409,0.108,646,156,694,201,641,156,693,199
001360.png,Van,0.5,8,8.428,0.428,0.054,0,58,406,374,20,47,407,368
001206.png,Van,0.5,10,15.496,5.496,0.550,171,118,475,329,198,98,407,297
000052.png,Van,0.5,12,13.961,1.961,0.163,383,166,639,310,404,128,596,321
006096.png,Van,0.5,27,37.878,10.878,0.403,553,155,624,229,564,153,627,214
002281.png,Van,0.5,18,15.825,-2.175,0.121,691,141,821,250,703,131,821,256
005269.png,Van,0.5,2,8.070,6.070,3.035,0,57,355,374,14,0,350,375
002060.png,Van,0.5,33,35.502,2.502,0.076,649,155,710,213,634,152,696,208
001614.png,Van,0.5,10,16.012,6.012,0.601,1040,136,1241,313,1034,101,1208,322
002072.png,Van,0.5,41,38.853,-2.147,0.052,455,154,508,198,448,151,509,198
003874.png,Van,0.5,47,48.361,1.361,0.029,617,194,660,236,620,191,668,227
003074.png,Van,0.5,22,17.130,-4.870,0.221,624,123,711,220,621,121,702,216
000576.png,Van,0.5,45,46.691,1.691,0.038,187,176,260,226,175,176,244,227
006775.png,Van,0.5,45,38.394,-6.606,0.147,723,164,757,194,717,157,770,196
003187.png,Van,0.5,13,23.664,10.664,0.820,265,126,458,282,252,96,432,311
000706.png,Van,0.5,30,39.854,9.854,0.328,652,159,715,223,651,157,712,212
002711.png,Van,0.5,24,25.046,1.046,0.044,301,145,417,235,295,142,397,247
002468.png,Van,0.5,16,24.080,8.080,0.505,384,151,503,252,382,150,505,246
004662.png,Van,0.5,20,18.004,-1.996,0.100,413,143,514,239,410,143,534,265
001848.png,Van,0.5,16,18.476,2.476,0.155,718,112,855,248,720,116,831,245
003223.png,Van,0.5,29,26.900,-2.100,0.072,454,143,534,213,459,136,545,217
004087.png,Van,0.5,29,36.543,7.543,0.260,539,129,639,201,535,135,603,193
006096.png,Van,0.5,51,60.197,9.197,0.180,461,148,490,183,459,146,492,191
002471.png,Van,0.5,51,39.703,-11.297,0.222,641,166,679,202,640,158,688,198
002330.png,Van,0.5,26,37.028,11.028,0.424,657,161,719,221,652,158,714,208
007248.png,Van,0.5,47,37.590,-9.410,0.200,642,159,681,199,638,156,687,194
006775.png,Van,0.5,31,37.551,6.551,0.211,584,142,666,209,585,154,648,198
002683.png,Van,0.5,4,9.118,5.118,1.280,1063,79,1241,374,1090,97,1231,373
004587.png,Van,0.5,11,16.386,5.386,0.490,247,128,490,303,265,116,454,273
000714.png,Van,0.5,12,16.458,4.458,0.371,895,148,1037,292,888,156,997,270
005382.png,Van,0.5,34,35.628,1.628,0.048,650,153,709,209,653,156,711,207
002155.png,Van,0.5,11,18.550,7.550,0.686,0,75,313,339,18,85,276,306
005613.png,Van,0.5,40,37.025,-2.975,0.074,632,167,670,204,630,158,685,200
005166.png,Van,0.5,10,10.520,0.520,0.052,496,155,792,331,516,115,738,341
000032.png,Van,0.5,14,19.936,5.936,0.424,340,150,489,274,341,152,480,257
004732.png,Van,0.5,59,56.381,-2.619,0.044,597,205,630,239,596,197,630,234
005721.png,Van,0.5,40,38.427,-1.573,0.039,712,164,752,198,705,158,759,199
000450.png,Van,0.5,23,18.437,-4.563,0.198,611,143,692,228,611,139,691,229
004855.png,Van,0.5,9,9.099,0.099,0.011,0,75,373,356,23,46,321,375
000531.png,Van,0.5,16,20.688,4.688,0.293,592,156,684,257,590,162,675,251
002460.png,Van,0.5,32,35.026,3.026,0.095,712,175,764,225,708,178,752,219
002517.png,Van,0.5,19,20.256,1.256,0.066,432,174,526,257,435,167,524,255
002471.png,Van,0.5,16,17.619,1.619,0.101,331,136,514,249,373,162,513,256
000796.png,Van,0.5,17,18.408,1.408,0.083,422,170,526,261,432,170,524,253
001254.png,Van,0.5,5,11.257,6.257,1.251,767,0,1190,374,826,0,1215,375
005178.png,Van,0.5,20,29.878,9.878,0.494,452,161,525,240,454,165,516,229
004174.png,Van,0.5,16,17.161,1.161,0.073,699,157,829,262,725,161,820,261
006478.png,Van,0.5,19,17.344,-1.656,0.087,588,126,689,241,590,138,674,247
002181.png,Van,0.5,17,19.857,2.857,0.168,43,154,222,237,90,154,214,243
005135.png,Van,0.5,9,15.453,6.453,0.717,730,131,970,317,748,121,922,294
002272.png,Van,0.5,40,42.564,2.564,0.064,648,165,693,211,640,167,694,204
005754.png,Van,0.5,30,42.132,12.132,0.404,362,153,443,222,368,152,428,211
000867.png,Van,0.5,31,32.418,1.418,0.046,499,165,556,214,499,160,566,208
000877.png,Van,0.5,3,5.482,2.482,0.827,1055,23,1241,374,1077,35,1241,375
005781.png,Van,0.5,46,37.441,-8.559,0.186,997,156,1039,198,991,160,1047,196
006514.png,Van,0.5,66,59.666,-6.334,0.096,545,175,569,202,543,172,572,210
000297.png,Van,0.5,22,40.637,18.637,0.847,268,183,378,242,279,181,357,234
002029.png,Van,0.5,31,37.603,6.603,0.213,651,163,711,222,648,158,710,214
002758.png,Van,0.5,62,37.856,-24.144,0.389,583,172,604,200,581,166,608,204
002726.png,Van,0.5,17,20.090,3.090,0.182,638,91,825,228,629,82,794,243
000139.png,Van,0.5,23,17.671,-5.329,0.232,133,177,268,244,147,161,266,255
007208.png,Van,0.5,59,52.425,-6.575,0.111,655,167,683,197,650,167,673,196
003790.png,Van,0.5,35,37.516,2.516,0.072,296,167,402,210,333,156,403,209
006470.png,Van,0.5,13,24.552,11.552,0.889,156,173,410,296,185,128,364,290
000626.png,Van,0.5,23,21.206,-1.794,0.078,709,129,795,223,718,137,777,221
003207.png,Van,0.5,19,17.474,-1.526,0.080,690,162,780,237,694,151,764,242
001307.png,Van,0.5,28,38.229,10.229,0.365,681,132,747,205,696,136,750,199
006121.png,Van,0.5,3,8.707,5.707,1.902,0,0,267,369,7,34,276,370
002662.png,Van,0.5,60,33.605,-26.395,0.440,637,165,667,195,627,159,665,199
000623.png,Van,0.5,5,5.614,0.614,0.123,0,98,446,374,19,81,429,375
002444.png,Van,0.5,21,25.297,4.297,0.205,652,142,757,238,650,148,749,245
000685.png,Van,0.5,40,30.438,-9.562,0.239,451,167,487,205,455,164,483,201
003170.png,Van,0.5,43,47.564,4.564,0.106,378,170,454,203,393,157,447,202
003206.png,Van,0.5,21,21.444,0.444,0.021,458,159,559,244,469,154,554,236
001370.png,Van,0.5,13,12.262,-0.738,0.057,730,140,884,276,728,150,880,267
001086.png,Van,0.5,41,34.682,-6.318,0.154,638,176,677,213,634,179,686,224
005589.png,Van,0.5,15,15.326,0.326,0.022,688,166,798,264,695,173,779,253
002978.png,Van,0.5,24,18.472,-5.528,0.230,654,138,748,234,660,155,748,241
001505.png,Van,0.5,24,20.846,-3.154,0.131,468,155,549,236,461,157,556,239
005382.png,Van,0.5,9,6.141,-2.859,0.318,100,144,418,320,108,128,353,364
001010.png,Van,0.5,26,19.935,-6.065,0.233,653,131,740,219,654,138,748,217
000540.png,Van,0.5,19,21.559,2.559,0.135,179,159,337,248,197,164,310,247
007437.png,Van,0.5,25,31.164,6.164,0.247,704,133,775,216,703,132,748,206
000032.png,Van,0.5,22,34.113,12.113,0.551,119,141,368,230,212,132,350,228
005053.png,Van,0.5,70,45.876,-24.124,0.345,535,166,559,195,536,169,561,198
002652.png,Van,0.5,22,22.516,0.516,0.023,241,159,367,234,260,160,372,241
002662.png,Van,0.5,15,13.368,-1.632,0.109,704,139,876,276,719,144,880,260
001182.png,Van,0.5,27,31.005,4.005,0.148,702,134,767,213,700,135,746,203
003464.png,Van,0.5,3,7.671,4.671,1.557,0,0,267,369,7,35,275,370
000857.png,Van,0.5,51,49.701,-1.299,0.025,326,177,385,220,321,161,385,212
002953.png,Van,0.5,22,29.497,7.497,0.341,103,182,283,248,113,173,246,250
000953.png,Van,0.5,37,34.973,-2.027,0.055,419,171,509,210,438,158,500,213
002318.png,Van,0.5,44,37.983,-6.017,0.137,466,151,523,202,456,145,516,194
003442.png,Van,0.5,5,5.713,0.713,0.143,0,16,479,374,61,14,487,375
000531.png,Van,0.5,10,21.515,11.515,1.152,1169,86,1241,277,1194,94,1238,254
001525.png,Van,0.5,21,17.557,-3.443,0.164,685,164,766,232,694,151,757,242
001517.png,Van,0.5,54,49.032,-4.968,0.092,418,176,455,206,416,167,445,202
002947.png,Van,0.5,25,26.945,1.945,0.078,319,148,425,231,312,160,396,240
000361.png,Van,0.5,45,46.364,1.364,0.030,903,148,996,182,902,135,973,190
007088.png,Van,0.5,28,35.162,7.162,0.256,700,136,760,210,697,140,754,200
002318.png,Van,0.5,21,13.001,-7.999,0.381,691,153,830,225,688,139,800,228
004493.png,Van,0.5,13,17.632,4.632,0.356,113,163,397,281,142,124,332,289
004425.png,Van,0.5,32,41.382,9.382,0.293,613,129,663,191,621,129,662,195
000732.png,Van,0.5,5,6.531,1.531,0.306,0,41,311,374,0,29,305,375
003405.png,Van,0.5,37,42.247,5.247,0.142,973,119,1017,169,974,114,1033,158
001292.png,Van,0.5,69,48.957,-20.043,0.290,601,168,620,193,597,167,621,194
005412.png,Van,0.5,28,39.882,11.882,0.424,662,170,722,226,665,159,728,213
002210.png,Van,0.5,4,7.609,3.609,0.902,0,0,366,374,0,0,460,375
000877.png,Van,0.5,16,22.870,6.870,0.429,117,182,298,268,117,167,249,260
003466.png,Van,0.5,33,37.871,4.871,0.148,603,130,652,191,611,128,643,200
002652.png,Van,0.5,14,20.378,6.378,0.456,684,124,850,271,677,106,854,284
003306.png,Van,0.5,1,4.114,3.114,3.114,0,61,241,373,26,44,265,374
000450.png,Van,0.5,48,59.217,11.217,0.234,516,141,546,178,520,137,542,170
002662.png,Van,0.5,19,24.379,5.379,0.283,207,149,344,238,202,141,307,227
002734.png,Truck,0.5,10,19.601,9.601,0.960,708,0,1140,358,727,0,1129,375
000867.png,Truck,0.5,53,57.876,4.876,0.092,609,143,660,196,606,142,656,191
001485.png,Truck,0.5,68,56.978,-11.022,0.162,598,158,628,191,597,143,622,194
003096.png,Truck,0.5,62,60.423,-1.577,0.025,586,162,620,199,587,153,615,192
004140.png,Truck,0.5,63,62.515,-0.485,0.008,587,161,620,198,588,155,615,192
002128.png,Truck,0.5,51,44.027,-6.973,0.137,531,156,574,205,529,161,572,198
001206.png,Truck,0.5,7,12.665,5.665,0.809,741,0,1241,374,791,0,1123,359
006554.png,Truck,0.5,21,30.507,9.507,0.453,0,108,216,237,48,127,186,231
001387.png,Truck,0.5,57,52.491,-4.509,0.079,588,154,630,195,593,141,622,194
007428.png,Truck,0.5,31,33.290,2.290,0.074,567,121,647,218,574,120,648,202
004557.png,Truck,0.5,25,25.617,0.617,0.025,134,123,336,242,143,114,311,254
001524.png,Truck,0.5,53,44.705,-8.295,0.157,598,158,647,202,600,155,632,193
001757.png,Truck,0.5,42,38.540,-3.460,0.082,581,142,638,211,589,147,635,205
004040.png,Truck,0.5,75,50.314,-24.686,0.329,588,160,615,190,588,144,612,191
000511.png,Truck,0.5,38,36.892,-1.108,0.029,585,128,648,204,586,113,679,205
007449.png,Truck,0.5,12,14.874,2.874,0.239,32,0,520,375,79,0,507,376
001833.png,Truck,0.5,14,17.722,3.722,0.266,724,111,869,276,723,95,873,272
003102.png,Truck,0.5,8,7.333,-0.667,0.083,12,0,431,374,14,0,413,375
003383.png,Truck,0.5,47,40.870,-6.130,0.130,581,145,631,206,592,137,627,200
006834.png,Truck,0.5,40,42.965,2.965,0.074,633,131,693,203,636,135,691,190
001173.png,Truck,0.5,75,58.753,-16.247,0.217,586,163,613,193,587,157,611,191
004433.png,Truck,0.5,66,61.299,-4.701,0.071,609,153,687,193,619,157,668,191
007050.png,Truck,0.5,40,39.403,-0.597,0.015,630,128,690,201,632,122,726,203
003630.png,Truck,0.5,26,24.069,-1.931,0.074,656,127,779,229,671,130,761,223
000974.png,Truck,0.5,73,56.531,-16.469,0.226,641,162,686,193,651,155,692,191
001115.png,Truck,0.5,76,44.665,-31.335,0.412,590,161,617,190,587,143,614,191
004767.png,Truck,0.5,42,40.929,-1.071,0.026,621,134,686,202,618,142,681,193
000601.png,Truck,0.5,76,40.811,-35.189,0.463,617,160,649,189,613,144,647,193
004929.png,Truck,0.5,76,56.987,-19.013,0.250,509,152,536,195,497,147,536,194
001021.png,Truck,0.5,52,32.304,-19.696,0.379,363,154,468,205,365,135,464,219
002163.png,Truck,0.5,43,34.095,-8.905,0.207,627,149,678,204,637,142,682,195
004344.png,Truck,0.5,39,46.769,7.769,0.199,604,130,666,206,614,124,680,204
004765.png,Truck,0.5,24,22.429,-1.571,0.065,654,139,762,232,663,131,755,233
004752.png,Truck,0.5,65,50.471,-14.529,0.224,596,151,675,192,618,156,666,192
001493.png,Truck,0.5,38,44.263,6.263,0.165,561,129,625,207,562,122,640,201
003693.png,Truck,0.5,48,40.379,-7.621,0.159,586,146,634,205,595,136,625,202
002099.png,Truck,0.5,32,36.568,4.568,0.143,636,151,717,217,630,144,723,215
003041.png,Truck,0.5,33,33.058,0.058,0.002,615,132,681,218,617,131,679,200
001854.png,Truck,0.5,76,57.496,-18.504,0.243,578,162,605,191,581,146,602,191
002610.png,Truck,0.5,26,33.273,7.273,0.280,0,126,283,233,0,123,162,228
006224.png,Truck,0.5,55,50.479,-4.521,0.082,626,144,664,193,627,144,666,187
006755.png,Truck,0.5,15,15.644,0.644,0.043,371,122,520,267,368,101,521,267
002140.png,Truck,0.5,43,45.689,2.689,0.063,504,126,567,209,503,135,561,194
000139.png,Truck,0.5,74,45.436,-28.564,0.386,623,163,660,193,624,141,660,195
001872.png,Truck,0.5,19,30.724,11.724,0.617,416,125,531,240,426,126,518,224
003656.png,Truck,0.5,36,37.418,1.418,0.039,512,132,580,215,518,130,579,215
003992.png,Truck,0.5,73,56.452,-16.548,0.227,650,160,703,191,657,143,698,192
002151.png,Truck,0.5,59,51.105,-7.895,0.134,526,142,566,199,529,146,567,193
001838.png,Truck,0.5,31,31.005,0.005,0.000,431,146,498,231,434,166,508,238
004705.png,Truck,0.5,42,40.305,-1.695,0.040,200,143,321,221,226,149,326,241
001075.png,Truck,0.5,76,46.377,-29.623,0.390,623,160,654,190,628,141,655,193
002711.png,Truck,0.5,66,61.642,-4.358,0.066,521,147,555,197,533,147,559,192
006224.png,Truck,0.5,23,33.741,10.741,0.467,673,103,792,230,662,98,802,208
002951.png,Truck,0.5,78,58.510,-19.490,0.250,468,160,505,195,477,158,509,190
005524.png,Cyclist,0.5,5,6.181,1.181,0.236,216,169,394,369,277,144,393,370
001310.png,Cyclist,0.5,6,2.452,-3.548,0.591,900,112,1070,364,906,92,1043,375
000422.png,Cyclist,0.5,11,10.952,-0.048,0.004,364,155,433,281,380,149,422,271
005825.png,Cyclist,0.5,10,14.445,4.445,0.445,888,138,953,263,896,135,943,259
000265.png,Cyclist,0.5,23,20.743,-2.257,0.098,760,163,784,220,767,146,784,218
003526.png,Cyclist,0.5,10,13.336,3.336,0.334,823,175,908,300,836,164,887,302
000583.png,Cyclist,0.5,8,8.370,0.370,0.046,1023,139,1189,323,1033,148,1157,334
004870.png,Cyclist,0.5,24,23.819,-0.181,0.008,845,165,875,215,845,157,871,214
003096.png,Cyclist,0.5,13,14.186,1.186,0.091,813,152,884,262,826,152,864,265
001727.png,Cyclist,0.5,28,29.515,1.515,0.054,754,165,776,210,755,151,771,211
006819.png,Cyclist,0.5,9,7.238,-1.762,0.196,576,144,662,282,563,95,672,304
005902.png,Cyclist,0.5,14,17.845,3.845,0.275,658,163,695,254,670,145,692,266
002257.png,Cyclist,0.5,42,42.023,0.023,0.001,556,178,568,206,557,169,568,202
000085.png,Cyclist,0.5,17,15.759,-1.241,0.073,678,164,705,243,683,145,704,247
002210.png,Cyclist,0.5,30,26.241,-3.759,0.125,859,183,884,224,862,158,885,228
001145.png,Cyclist,0.5,27,24.707,-2.293,0.085,649,167,690,213,647,162,677,208
002418.png,Cyclist,0.5,10,8.756,-1.244,0.124,361,178,443,313,382,163,431,307
005852.png,Cyclist,0.5,37,46.723,9.723,0.263,719,169,733,203,722,155,733,197
005571.png,Cyclist,0.5,17,17.112,0.112,0.007,695,159,760,231,704,154,758,242
003065.png,Cyclist,0.5,18,26.503,8.503,0.472,991,147,1029,216,998,128,1022,216
000142.png,Cyclist,0.5,5,5.594,0.594,0.119,36,165,248,374,101,142,254,375
003398.png,Cyclist,0.5,16,13.618,-2.382,0.149,497,165,549,244,509,154,552,244
